Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,Shawn Bradley,C,29,DAL,7,0,25,3,6,0.5,0,0,,3,6,0.5,0.5,0,0,,1,4,5,0,0,1,1,9,6
2002,Jamison Brewer,SG,21,IND,2,0,6,0,2,0,0,0,,0,2,0,0,1,2,0.5,2,2,4,1,0,0,1,3,1
2002,Chucky Brown,SF,33,SAC,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,0,1,0
2002,Kedrick Brown,SF,20,BOS,2,0,3,2,2,1,1,1,1,1,1,1,1.25,0,0,,0,0,0,0,0,1,0,0,5
2002,P.J. Brown,C,32,CHH,9,9,331,32,75,0.427,0,0,,32,75,0.427,0.427,28,37,0.757,29,57,86,14,6,12,8,37,92
2002,Rick Brunson,PG,29,POR,2,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
2002,Kobe Bryant,SG,23,LAL,19,19,833,187,431,0.434,22,58,0.379,165,373,0.442,0.459,110,145,0.759,28,83,111,87,27,17,54,65,506
2002,Mark Bryant,PF,36,SAS,9,4,91,9,20,0.45,0,0,,9,20,0.45,0.45,3,6,0.5,8,4,12,1,1,2,1,14,21
2002,Greg Buckner,SG,25,DAL,7,0,105,12,25,0.48,0,1,0,12,24,0.5,0.48,3,4,0.75,13,13,26,4,3,1,3,15,27
2002,Jud Buechler,SF,33,ORL,2,0,10,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,1,0,0,0,0
2002,Elden Campbell,PF,33,CHH,9,9,254,49,110,0.445,0,1,0,49,109,0.45,0.445,24,34,0.706,14,46,60,16,6,23,17,34,122
2002,Chris Childs,PG,34,TOR,5,4,163,21,54,0.389,8,17,0.471,13,37,0.351,0.463,9,10,0.9,2,17,19,37,4,0,20,15,59
2002,Doug Christie,SG,31,SAC,16,16,644,54,132,0.409,17,64,0.266,37,68,0.544,0.473,52,65,0.8,19,73,92,79,33,9,44,64,177
2002,Keon Clark,C,26,TOR,5,5,174,26,48,0.542,0,0,,26,48,0.542,0.542,15,16,0.938,14,26,40,8,2,8,14,19,67
2002,Speedy Claxton,PG,23,PHI,5,0,49,4,12,0.333,0,1,0,4,11,0.364,0.333,4,6,0.667,1,0,1,14,5,0,3,8,12
2002,Derrick Coleman,PF,34,PHI,5,5,191,22,42,0.524,4,13,0.308,18,29,0.621,0.571,16,20,0.8,15,31,46,10,1,7,5,10,64
2002,Jarron Collins,C,23,UTA,4,4,47,10,18,0.556,0,0,,10,18,0.556,0.556,2,2,1,4,3,7,0,0,0,4,11,22
2002,Jason Collins,C,23,NJN,17,0,227,12,33,0.364,0,0,,12,33,0.364,0.364,25,38,0.658,24,17,41,7,5,6,12,48,49
2002,Austin Croshere,PF,26,IND,4,0,59,8,20,0.4,2,6,0.333,6,14,0.429,0.45,6,8,0.75,4,10,14,2,1,1,6,7,24
2002,Vonteego Cummings,PG,25,PHI,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
2002,Dell Curry,SG,37,TOR,4,0,59,10,25,0.4,4,5,0.8,6,20,0.3,0.48,4,4,1,0,5,5,4,5,2,3,4,28
2002,Michael Curry,SG,33,DET,10,10,221,22,39,0.564,5,13,0.385,17,26,0.654,0.628,8,11,0.727,1,13,14,12,4,0,5,32,57
2002,Antonio Daniels,SG,26,SAS,10,0,224,35,77,0.455,6,16,0.375,29,61,0.475,0.494,19,22,0.864,3,24,27,15,7,3,5,13,95
2002,Antonio Davis,PF,33,TOR,5,5,202,34,75,0.453,0,0,,34,75,0.453,0.453,17,28,0.607,16,37,53,7,2,5,10,17,85
2002,Baron Davis,PG,22,CHH,9,9,401,71,188,0.378,21,62,0.339,50,126,0.397,0.434,40,67,0.597,16,47,63,71,32,5,27,36,203
2002,Dale Davis,C,32,POR,3,3,70,3,11,0.273,0,0,,3,11,0.273,0.273,1,2,0.5,6,14,20,4,4,3,2,16,7
2002,Andrew DeClercq,C,28,ORL,2,0,9,0,0,,0,0,,0,0,,,0,2,0,0,0,0,0,0,0,1,3,0
2002,Tony Delk,SG,28,BOS,14,0,227,23,65,0.354,13,33,0.394,10,32,0.313,0.454,7,12,0.583,8,26,34,16,8,5,15,13,66
2002,Vlade Divac,C,33,SAC,16,16,535,70,151,0.464,2,7,0.286,68,144,0.472,0.47,74,98,0.755,46,103,149,27,18,20,37,76,216
2002,Bryce Drew,PG,27,CHH,2,0,5,1,1,1,0,0,,1,1,1,1,0,0,,0,0,0,2,0,0,0,0,2
2002,Predrag Drobnjak,C,26,SEA,3,1,38,4,12,0.333,0,0,,4,12,0.333,0.333,2,4,0.5,3,5,8,2,1,0,1,2,10
2002,Chris Dudley,C,36,POR,2,0,3,0,1,0,0,0,,0,1,0,0,0,0,,0,2,2,0,0,0,1,1,0
2002,Tim Duncan,PF,25,SAS,9,9,380,82,181,0.453,1,3,0.333,81,178,0.455,0.456,83,101,0.822,28,102,130,45,6,39,37,22,248
2002,Evan Eschmeyer,C,26,DAL,3,0,8,0,1,0,0,0,,0,1,0,0,0,0,,1,1,2,1,0,1,0,2,0
2002,Patrick Ewing*,C,39,ORL,4,0,67,8,25,0.32,0,1,0,8,24,0.333,0.32,10,17,0.588,5,17,22,4,1,4,2,12,26
2002,Danny Ferry,SF,35,SAS,10,0,155,10,33,0.303,7,20,0.35,3,13,0.231,0.409,1,4,0.25,5,15,20,8,0,1,2,19,28
2002,Michael Finley,SF,28,DAL,8,8,373,69,148,0.466,14,37,0.378,55,111,0.495,0.514,45,50,0.9,13,37,50,18,12,4,15,24,197
2002,Derek Fisher,PG,27,LAL,19,19,649,60,168,0.357,29,81,0.358,31,87,0.356,0.443,44,56,0.786,10,52,62,52,19,1,20,49,193
2002,Jeff Foster,C,25,IND,5,0,78,7,13,0.538,2,4,0.5,5,9,0.556,0.615,4,9,0.444,5,19,24,7,3,1,9,13,20
2002,Rick Fox,SF,32,LAL,19,19,652,67,139,0.482,15,43,0.349,52,96,0.542,0.536,37,49,0.755,24,78,102,64,21,6,45,70,186
2002,Lawrence Funderburke,PF,31,SAC,5,0,20,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1,1,1,2,0,0,0,0,5,6
2002,Kevin Garnett,PF,25,MIN,3,3,130,24,56,0.429,1,2,0.5,23,54,0.426,0.438,23,32,0.719,16,40,56,15,5,5,12,11,72
2002,Pat Garrity,PF,25,ORL,4,4,147,12,32,0.375,7,18,0.389,5,14,0.357,0.484,3,4,0.75,4,26,30,9,2,1,3,18,34
2002,Devean George,SF,24,LAL,19,0,327,38,104,0.365,8,35,0.229,30,69,0.435,0.404,11,15,0.733,24,44,68,11,11,10,12,51,95
2002,Horace Grant,C,36,ORL,4,4,127,8,22,0.364,0,0,,8,22,0.364,0.364,2,2,1,8,23,31,9,3,1,2,7,18
2002,Adrian Griffin,SG,27,DAL,4,1,57,10,17,0.588,0,2,0,10,15,0.667,0.588,0,2,0,2,7,9,4,2,1,3,6,20
